claim_id,entity_id,claim_type,claim_value,confidence,source_id,review_status
CLM_01344,ENT_BELLEROPHON,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01345,ENT_CADMUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01346,ENT_CADMUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01347,ENT_CADMUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01348,ENT_CADMUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01349,ENT_MOPSUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01350,ENT_MOPSUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01351,ENT_MOPSUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01352,ENT_MOPSUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01353,ENT_CASTOR,domain,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01354,ENT_CASTOR,domain,local mythic memory,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01355,ENT_CASTOR,tag,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01356,ENT_CASTOR,tag,apotheosis or local cult potential,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01357,ENT_POLYDEUCES,domain,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01358,ENT_POLYDEUCES,domain,local mythic memory,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01359,ENT_POLYDEUCES,tag,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01360,ENT_POLYDEUCES,tag,apotheosis or local cult potential,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01361,ENT_ACHILLES,domain,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01362,ENT_ACHILLES,domain,local mythic memory,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01363,ENT_ACHILLES,tag,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01364,ENT_ACHILLES,tag,apotheosis or local cult potential,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01365,ENT_AJAX,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01366,ENT_AJAX,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01367,ENT_AJAX,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01368,ENT_AJAX,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01369,ENT_ODYSSEUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01370,ENT_ODYSSEUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01371,ENT_ODYSSEUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01372,ENT_ODYSSEUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01373,ENT_MENELAUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01374,ENT_MENELAUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01375,ENT_MENELAUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01376,ENT_MENELAUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01377,ENT_HELEN,domain,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01378,ENT_HELEN,domain,local mythic memory,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01379,ENT_HELEN,tag,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01380,ENT_HELEN,tag,apotheosis or local cult potential,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01381,ENT_IPHIGENIA,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01382,ENT_IPHIGENIA,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01383,ENT_IPHIGENIA,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01384,ENT_IPHIGENIA,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01385,ENT_ORESTES,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01386,ENT_ORESTES,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01387,ENT_ORESTES,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01388,ENT_ORESTES,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01389,ENT_PYLADES,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01390,ENT_PYLADES,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01391,ENT_PYLADES,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01392,ENT_PYLADES,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01393,ENT_DIOMEDES,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01394,ENT_DIOMEDES,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01395,ENT_DIOMEDES,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01396,ENT_DIOMEDES,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01397,ENT_HIPPOLYTUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01398,ENT_HIPPOLYTUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01399,ENT_HIPPOLYTUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01400,ENT_HIPPOLYTUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01401,ENT_HYACINTHUS,domain,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01402,ENT_HYACINTHUS,domain,local mythic memory,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01403,ENT_HYACINTHUS,tag,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01404,ENT_HYACINTHUS,tag,apotheosis or local cult potential,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01405,ENT_ADONIS_HERO,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01406,ENT_ADONIS_HERO,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01407,ENT_ADONIS_HERO,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01408,ENT_ADONIS_HERO,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01409,ENT_ERECHTHEUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01410,ENT_ERECHTHEUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01411,ENT_ERECHTHEUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01412,ENT_ERECHTHEUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01413,ENT_CECROPS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01414,ENT_CECROPS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01415,ENT_CECROPS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01416,ENT_CECROPS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01417,ENT_ION,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01418,ENT_ION,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01419,ENT_ION,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01420,ENT_ION,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01421,ENT_MINOS_HERO,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01422,ENT_MINOS_HERO,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01423,ENT_MINOS_HERO,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01424,ENT_MINOS_HERO,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01425,ENT_RHADAMANTHYS_HERO,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01426,ENT_RHADAMANTHYS_HERO,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01427,ENT_RHADAMANTHYS_HERO,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01428,ENT_RHADAMANTHYS_HERO,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01429,ENT_AEACUS_HERO,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01430,ENT_AEACUS_HERO,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01431,ENT_AEACUS_HERO,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01432,ENT_AEACUS_HERO,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01433,ENT_PELOPS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01434,ENT_PELOPS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01435,ENT_PELOPS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01436,ENT_PELOPS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01437,ENT_OENOMAUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01438,ENT_OENOMAUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01439,ENT_OENOMAUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01440,ENT_OENOMAUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01441,ENT_JASON,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01442,ENT_JASON,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01443,ENT_JASON,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01444,ENT_JASON,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01445,ENT_MEDEA,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01446,ENT_MEDEA,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01447,ENT_MEDEA,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01448,ENT_MEDEA,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01449,ENT_MELEAGER,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01450,ENT_MELEAGER,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01451,ENT_MELEAGER,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01452,ENT_MELEAGER,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01453,ENT_ATALANTA,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01454,ENT_ATALANTA,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01455,ENT_ATALANTA,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01456,ENT_ATALANTA,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01457,ENT_PROTESILAUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01458,ENT_PROTESILAUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01459,ENT_PROTESILAUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01460,ENT_PROTESILAUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01461,ENT_HECTOR,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01462,ENT_HECTOR,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01463,ENT_HECTOR,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01464,ENT_HECTOR,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01465,ENT_MEMNON,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01466,ENT_MEMNON,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01467,ENT_MEMNON,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01468,ENT_MEMNON,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01469,ENT_AENEAS_GREEK_RECEPTION,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01470,ENT_AENEAS_GREEK_RECEPTION,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01471,ENT_AENEAS_GREEK_RECEPTION,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01472,ENT_AENEAS_GREEK_RECEPTION,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01473,ENT_ASCLEPIUS_HERO,domain,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01474,ENT_ASCLEPIUS_HERO,domain,local mythic memory,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01475,ENT_ASCLEPIUS_HERO,tag,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01476,ENT_ASCLEPIUS_HERO,tag,apotheosis or local cult potential,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01477,ENT_ARISTAEUS_HERO,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01478,ENT_ARISTAEUS_HERO,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01479,ENT_ARISTAEUS_HERO,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01480,ENT_ARISTAEUS_HERO,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
